,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response
272,American Sniper,2014,R,16 Jan 2015,133 min,"Action, Biography, Drama, War",Clint Eastwood,"Jason Hall, Chris Kyle (book), Scott McEwen (book), Jim DeFelice (book)","Bradley Cooper, Kyle Gallner, Cole Konis, Ben Reed","Navy S.E.A.L. sniper Chris Kyle's pinpoint accuracy saves countless lives on the battlefield and turns him into a legend. Back home to his wife and kids after four tours of duty, however, Chris finds that it is the war he can't leave behind.","English, Arabic",USA,Won 1 Oscar. Another 23 wins & 42 nominations.,https://m.media-amazon.com/images/M/MV5BMTkxNzI3ODI4Nl5BMl5BanBnXkFtZTgwMjkwMjY4MjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",72,7.3,"394,560",tt2179136,movie,19 May 2015,"$274,377,268",Warner Bros.,http://www.americansnipermovie.com,True
273,Dumb and Dumber To,2014,PG-13,14 Nov 2014,109 min,"Adventure, Comedy","Bobby Farrelly, Peter Farrelly","Sean Anders, John Morris, Peter Farrelly, Bobby Farrelly, Bennett Yellin, Mike Cerrone, Bennett Yellin (based on characters created by), Peter Farrelly (based on characters created by), Bobby Farrelly (based on characters created by)","Jim Carrey, Jeff Daniels, Rob Riggle, Laurie Holden","20 years since their first adventure, Lloyd and Harry go on a road trip to find Harry's newly discovered daughter, who was given up for adoption.","English, Cantonese",USA,1 win & 7 nominations.,https://m.media-amazon.com/images/M/MV5BMTYxMzA0MzAyMF5BMl5BanBnXkFtZTgwMjMyNjcwMjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '30%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",36,5.6,"116,672",tt2096672,movie,17 Feb 2015,N/A,Universal Pictures,http://www.dumblr.com/,True
274,"Nativity 3: Dude, Where's My Donkey?!",2014,N/A,14 Nov 2014,109 min,Comedy,Debbie Isitt,Debbie Isitt,"Martin Clunes, Marc Wootton, Catherine Tate, Adam Garcia","The pupils of St Bernadette's and the madcap Mr Poppy (MARC WOOTTON) are back! When their new teacher Mr Shepherd (MARTIN CLUNES) loses his memory as well as Archie the Donkey, it's up to ...",English,UK,N/A,https://m.media-amazon.com/images/M/MV5BMTUxOTQ1NTgyOF5BMl5BanBnXkFtZTgwMzAxMzU4MjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '3.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '16%'}]",N/A,3.5,"1,109",tt3558642,movie,N/A,"$5,861,581",Entertainment One UK,N/A,True
275,Penguins of Madagascar,2014,PG,26 Nov 2014,92 min,"Animation, Adventure, Comedy, Family, Sci-Fi","Eric Darnell, Simon J. Smith","Michael Colton (screenplay by), John Aboud (screenplay by), Brandon Sawyer (screenplay by), Alan Schoolcraft (story by), Brent Simons (story by), Michael Colton (story by), John Aboud (story by)","Tom McGrath, Chris Miller, Christopher Knights, Conrad Vernon","Skipper, Kowalski, Rico and Private join forces with undercover organization The North Wind to stop the villainous Dr. Octavius Brine from destroying the world as we know it.","English, Italian, Mandarin",USA,1 win & 7 nominations.,https://m.media-amazon.com/images/M/MV5BMTEyMDg4MDU4MjdeQTJeQWpwZ15BbWU4MDQyOTc3MjIx._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53,6.7,"71,430",tt1911658,movie,17 Mar 2015,"$70,727,688",DreamWorks Animation,http://www.dreamworks.com/penguins/,True
276,Saving Christmas,2014,PG,14 Nov 2014,79 min,"Comedy, Family",Darren Doane,"Darren Doane, Cheston Hervey","Kirk Cameron, Darren Doane, Bridgette Cameron, Ben Kientz","His annual Christmas party faltering thanks to his cynical brother-in-law, former Growing Pains star Kirk Cameron attempts to save the day by showing him that Jesus Christ remains a crucial component of the over-commercialized holiday..",English,USA,4 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMTc3MTc3Njc5MV5BMl5BanBnXkFtZTgwNzU3NDE4MjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '1.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '0%'}, {'Source': 'Metacritic', 'Value': '18/100'}]",18,1.5,"13,933",tt4009460,movie,21 Nov 2017,"$2,778,297",IPD/Samuel Goldwyn Films,http://www.savingchristmas.com/,True
277,Unbroken,2014,PG-13,25 Dec 2014,137 min,"Biography, Drama, Sport, War",Angelina Jolie,"Joel Coen (screenplay), Ethan Coen (screenplay), Richard LaGravenese (screenplay), William Nicholson (screenplay), Laura Hillenbrand (book)","Jack O'Connell, Domhnall Gleeson, Garrett Hedlund, Miyavi","After a near-fatal plane crash in WWII, Olympian Louis Zamperini spends a harrowing 47 days in a raft with two fellow crewmen before he's caught by the Japanese navy and sent to a prisoner-of-war camp.","English, Japanese, Italian",USA,Nominated for 3 Oscars. Another 14 wins & 29 nominations.,https://m.media-amazon.com/images/M/MV5BMTY3ODg2OTgyOF5BMl5BanBnXkFtZTgwODk1OTAwMzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",59,7.2,"128,163",tt1809398,movie,24 Mar 2015,"$70,500,647",Universal Pictures,http://www.unbrokenfilm.com/,True
278,Horrible Bosses 2,2014,R,26 Nov 2014,108 min,"Comedy, Crime",Sean Anders,"Sean Anders (screenplay), John Morris (screenplay), Jonathan Goldstein (story), John Francis Daley (story), Sean Anders (story), John Morris (story), Michael Markowitz (characters)","Jason Bateman, Jason Sudeikis, Charlie Day, Jennifer Aniston","Dale, Kurt and Nick decide to start their own business but things don't go as planned because of a slick investor, prompting the trio to pull off a harebrained and misguided kidnapping scheme.",English,USA,1 win & 3 nominations.,https://m.media-amazon.com/images/M/MV5BNzU4OTEzNzAwN15BMl5BanBnXkFtZTgwMTgwODAwMzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",40,6.3,"141,699",tt2170439,movie,24 Feb 2015,"$39,939,072",Warner Bros. Pictures,http://www.horriblebosses2.com,True
279,Paddington,2014,PG,16 Jan 2015,95 min,"Adventure, Comedy, Family, Fantasy",Paul King,"Paul King, Hamish McColl (screen story by), Paul King (screen story by), Michael Bond (""Paddington Bear"" created by)","Tim Downie, Madeleine Worrall, Lottie Steer, Geoffrey Palmer","A young Peruvian bear travels to London in search of a home. Finding himself lost and alone at Paddington Station, he meets the kindly Brown family, who offer him a temporary haven.",English,"UK, France, USA",Nominated for 1 BAFTA Film Award. Another 2 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BMTAxOTMwOTkwNDZeQTJeQWpwZ15BbWU4MDEyMTI1NjMx._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",77,7.2,"81,267",tt1109624,movie,28 Apr 2015,"$85,879,985",The Weinstein Company,http://thepaddingtonmovie.com/,True
280,The Hobbit: The Battle of the Five Armies,2014,PG-13,17 Dec 2014,144 min,"Adventure, Fantasy",Peter Jackson,"Fran Walsh (screenplay), Philippa Boyens (screenplay), Peter Jackson (screenplay), Guillermo del Toro (screenplay), J.R.R. Tolkien (novel)","Ian McKellen, Martin Freeman, Richard Armitage, Ken Stott",Bilbo and company are forced to engage in a war against an array of combatants and keep the Lonely Mountain from falling into the hands of a rising darkness.,English,"New Zealand, USA",Nominated for 1 Oscar. Another 7 wins & 51 nominations.,https://m.media-amazon.com/images/M/MV5BODAzMDgxMDc1MF5BMl5BanBnXkFtZTgwMTI0OTAzMjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",59,7.4,"430,548",tt2310332,movie,24 Mar 2015,"$187,747,747",Warner Bros.,http://www.thehobbit.com/,True
281,The Pyramid,2014,R,05 Dec 2014,89 min,"Action, Adventure, Horror, Thriller",Grégory Levasseur,"Daniel Meersand, Nick Simon","Ashley Hinshaw, Denis O'Hare, James Buckley, Christa Nicola",An archaeological team attempts to unlock the secrets of a lost pyramid only to find themselves hunted by an insidious creature.,English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMjAxODg2Mzc5OV5BMl5BanBnXkFtZTgwOTUxNTQ1MjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '15%'}, {'Source': 'Metacritic', 'Value': '24/100'}]",24,4.6,"20,977",tt2799166,movie,05 May 2015,"$2,325,230",20th Century Fox,http://www.pyramidthemovie.com,True
282,The Last: Naruto the Movie,2014,TV-14,06 Oct 2015,112 min,"Animation, Action, Adventure, Comedy, Romance",Tsuneo Kobayashi,"Masashi Kishimoto (original author), Masashi Kishimoto (screen story), Mauro Kyôzuka (screenplay), Seth Walther (english script adaptation)","Junko Takeuchi, Nana Mizuki, Jun Fukuyama, Chie Nakamura","Hinata Hyuga's younger sister has been kidnapped, so Naruto must do what he can to save her.",Japanese,Japan,3 nominations.,https://m.media-amazon.com/images/M/MV5BMjk1NzA4Njg4Ml5BMl5BanBnXkFtZTgwMDgxODQ5MzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}]",N/A,7.7,"9,055",tt3717532,movie,06 Oct 2015,N/A,Elevent Arts,http://www.elevenarts.net/th_gallery/the-last-naruto-the-movie/,True
283,Annie,1982,PG,18 Jun 1982,127 min,"Comedy, Drama, Family, Musical",John Huston,"Carol Sobieski (screenplay), Thomas Meehan (book)","Albert Finney, Carol Burnett, Ann Reinking, Tim Curry",A young orphan girl's adventures in finding a family that will take her.,English,USA,Nominated for 2 Oscars. Another 2 wins & 11 nominations.,https://m.media-amazon.com/images/M/MV5BYzU2YzA3NTYtNDg3OS00YTg3LThiODctZTQ3MzhkZDVjZDNlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '54%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",39,6.5,"35,975",tt0083564,movie,12 Dec 2000,N/A,Columbia Pictures,N/A,True
284,Into the Woods,2014,PG,25 Dec 2014,125 min,"Adventure, Comedy, Drama, Fantasy, Musical",Rob Marshall,"James Lapine (screenplay by), James Lapine (based on the musical by)","Anna Kendrick, Daniel Huttlestone, James Corden, Emily Blunt",A witch tasks a childless baker and his wife with procuring magical items from classic fairy tales to reverse the curse put on their family tree.,English,USA,Nominated for 3 Oscars. Another 11 wins & 71 nominations.,https://m.media-amazon.com/images/M/MV5BMTY4MzQ4OTY3NF5BMl5BanBnXkFtZTgwNjM5MDI3MjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,6.0,"122,025",tt2180411,movie,24 Mar 2015,"$89,789,227",Walt Disney Pictures,http://movies.disney.com/into-the-woods/,True
285,Mythica: A Quest for Heroes,2014,Not Rated,08 Dec 2014,92 min,"Action, Adventure, Fantasy",Anne K. Black,"Anne K. Black, Jason Faller, Kynan Griffin","Melanie Stone, Adam Johnson, Jake Stormoen, Nicola Posener","The young magician Marek dreams of exciting adventures. When she meets the help-seeking priestess Teela she offers her assistance and provides a motley troupe. Together they go in search of Teela's sister, who was kidnapped by a wild ogre.",English,USA,2 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMTYwMzkwMjg3Ml5BMl5BanBnXkFtZTgwNzUwMjQxNTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}]",N/A,5.9,"4,402",tt3405714,movie,23 Jan 2015,N/A,Arrowstorm Entertainment,http://www.mythicamovie.com/,True
286,The Interview,2014,R,24 Dec 2014,112 min,Comedy,"Evan Goldberg, Seth Rogen","Dan Sterling (screenplay), Seth Rogen (story), Evan Goldberg (story), Dan Sterling (story)","James Franco, Seth Rogen, Lizzy Caplan, Randall Park","Dave Skylark and his producer Aaron Rapaport run the celebrity tabloid show ""Skylark Tonight"". When they land an interview with a surprise fan, North Korean dictator Kim Jong-un, they are recruited by the CIA to assassinate him.","English, Korean",USA,1 win & 6 nominations.,https://m.media-amazon.com/images/M/MV5BMTQzMTcwMzgyMV5BMl5BanBnXkFtZTgwMzAyMzQ2MzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52,6.5,"283,218",tt2788710,movie,17 Feb 2015,"$4,551,688",Sony Pictures,http://theinterviewmovie.tumblr.com/,True
287,Night at the Museum: Secret of the Tomb,2014,PG,19 Dec 2014,98 min,"Adventure, Comedy, Family, Fantasy",Shawn Levy,"David Guion (screenplay), Michael Handelman (screenplay), Mark Friedman (story), David Guion (story), Michael Handelman (story), Thomas Lennon (characters), Robert Ben Garant (characters)","Ben Stiller, Robin Williams, Owen Wilson, Steve Coogan","Larry spans the globe, uniting favorite and new characters while embarking on an epic quest to save the magic before it is gone forever.",English,"UK, USA",1 win & 4 nominations.,https://m.media-amazon.com/images/M/MV5BMjI1MzM2ODEyMV5BMl5BanBnXkFtZTgwNTIzODAwMzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",47,6.2,"90,413",tt2692250,movie,10 Mar 2015,"$81,522,782",20th Century Fox,http://www.nightatthemuseummovie.com/,True
288,Exodus: Gods and Kings,2014,PG-13,12 Dec 2014,150 min,"Action, Adventure, Drama, Fantasy",Ridley Scott,"Adam Cooper, Bill Collage, Jeffrey Caine, Steven Zaillian","Christian Bale, Joel Edgerton, John Turturro, Aaron Paul","The defiant leader Moses rises up against Egyptian Pharaoh Ramses II, setting six hundred thousand slaves on a monumental journey of escape from Egypt and its terrifying cycle of deadly plagues.",English,"UK, Spain, USA",5 nominations.,https://m.media-amazon.com/images/M/MV5BMjI3MDY0NjkxNl5BMl5BanBnXkFtZTgwNTM3NTA0MzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '30%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52,6.0,"149,321",tt1528100,movie,17 Mar 2015,N/A,20th Century Fox,http://www.exodusgodsandkings.com/,True
289,Kingsman: The Secret Service,2014,R,13 Feb 2015,129 min,"Action, Adventure, Comedy, Thriller",Matthew Vaughn,"Jane Goldman (screenplay by), Matthew Vaughn (screenplay by), Mark Millar (based on the comic book ""The Secret Service"" by), Dave Gibbons (based on the comic book ""The Secret Service"" by)","Adrian Quinton, Colin Firth, Mark Strong, Jonno Davies","A spy organization recruits an unrefined, but promising street kid into the agency's ultra-competitive training program, just as a global threat emerges from a twisted tech genius.","English, Arabic, Swedish","UK, USA",8 wins & 26 nominations.,https://m.media-amazon.com/images/M/MV5BMTkxMjgwMDM4Ml5BMl5BanBnXkFtZTgwMTk3NTIwNDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60,7.7,"534,759",tt2802144,movie,09 Jun 2015,"$119,469,511",20th Century Fox,http://www.KingsmanMovie.com,True
290,Taken 3,2014,PG-13,09 Jan 2015,108 min,"Action, Thriller",Olivier Megaton,"Luc Besson, Robert Mark Kamen, Luc Besson (characters), Robert Mark Kamen (based on characters created by)","Liam Neeson, Forest Whitaker, Famke Janssen, Maggie Grace","Ex-government operative Bryan Mills is accused of a ruthless murder he never committed or witnessed. As he is tracked and pursued, Mills brings out his particular set of skills to find the true killer and clear his name.","English, Russian","France, USA, Spain, UK, Germany",3 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BNjM5MDU3NTY0M15BMl5BanBnXkFtZTgwOTk2ODU2MzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '12%'}, {'Source': 'Metacritic', 'Value': '26/100'}]",26,6.0,"162,528",tt2446042,movie,21 Apr 2015,N/A,20th Century Fox,http://takenmovie.com/,True
291,Seventh Son,2014,PG-13,06 Feb 2015,102 min,"Action, Adventure, Fantasy",Sergei Bodrov,"Charles Leavitt (screenplay), Steven Knight (screenplay), Matt Greenberg (screen story), Joseph Delaney (novel)","Jeff Bridges, Ben Barnes, Julianne Moore, Alicia Vikander","When Mother Malkin, the queen of evil witches, escapes the pit she was imprisoned in by professional monster hunter Spook decades ago and kills his apprentice, he recruits young Tom, the seventh son of the seventh son, to help him.",English,"USA, UK, Canada, China",2 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMjAxNTg2MDkyN15BMl5BanBnXkFtZTgwNzA3NzY1MjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '30/100'}]",30,5.5,"65,693",tt1121096,movie,26 May 2015,"$14,945,592",Universal,http://www.seventhsonmovie.com,True
292,Mr. Turner,2014,R,31 Oct 2014,150 min,"Biography, Drama, History",Mike Leigh,Mike Leigh,"Timothy Spall, Paul Jesson, Dorothy Atkinson, Marion Bailey","An exploration of the last quarter century of the great, if eccentric, British painter J.M.W. Turner's life.",English,"UK, France, Germany",Nominated for 4 Oscars. Another 19 wins & 62 nominations.,https://m.media-amazon.com/images/M/MV5BMjUzNTg0MzM3NF5BMl5BanBnXkFtZTgwNDg3NTY5MjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '94/100'}]",94,6.8,"22,191",tt2473794,movie,05 May 2015,N/A,Sony Pictures Classics,http://sonyclassics.com/mrturner/,True
293,PK,2014,Not Rated,19 Dec 2014,153 min,"Comedy, Drama, Fantasy, Sci-Fi",Rajkumar Hirani,"Rajkumar Hirani, Abhijat Joshi","Aamir Khan, Anushka Sharma, Saurabh Shukla, Sanjay Dutt",An alien on Earth loses the only device he can use to communicate with his spaceship. His innocent nature and child-like questions force the country to evaluate the impact of religion on its people.,"Hindi, English, Urdu, Persian, Kurdish",India,2 wins & 14 nominations.,https://m.media-amazon.com/images/M/MV5BMTYzOTE2NjkxN15BMl5BanBnXkFtZTgwMDgzMTg0MzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}]",N/A,8.2,"133,704",tt2338151,movie,N/A,"$9,027,790",UTV Communications,http://pkmovie.in/,True
294,Big Eyes,2014,PG-13,25 Dec 2014,106 min,"Biography, Crime, Drama, Romance",Tim Burton,"Scott Alexander, Larry Karaszewski","Amy Adams, Christoph Waltz, Danny Huston, Krysten Ritter","A drama about the awakening of painter Margaret Keane, her phenomenal success in the 1950s, and the subsequent legal difficulties she had with her husband, who claimed credit for her works in the 1960s.","English, French, Italian","USA, Canada",Won 1 Golden Globe. Another 2 wins & 18 nominations.,https://m.media-amazon.com/images/M/MV5BMjA2ODM5MDE3N15BMl5BanBnXkFtZTgwOTIxNjc1MzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,7.0,"75,649",tt1126590,movie,14 Apr 2015,"$8,021,168",The Weinstein Company,http://bigeyesfilm.com/,True
295,Let's Kill Ward's Wife,2014,UNRATED,23 Dec 2014,82 min,"Comedy, Crime",Scott Foley,Scott Foley,"Amy Acker, Ava Carpinello, James Carpinello, Dagmara Dominczyk","Ward's wife is a bitch. Everyone knows it. Including Ward. After numerous conversations and ruminations on the subject amongst Ward's colorful group of friends, a fortuitous accident leads ...",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMjI5NDUyNDY4Ml5BMl5BanBnXkFtZTgwMTgxOTEyMzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '17%'}, {'Source': 'Metacritic', 'Value': '21/100'}]",21,5.4,"5,102",tt2980708,movie,03 Mar 2015,N/A,Tribeca Film,http://tribecafilm.com/wardswife,True
