,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response
243,A Bad Moms Christmas,2017,R,01 Nov 2017,104 min,"Adventure, Comedy","Jon Lucas, Scott Moore","Jon Lucas, Scott Moore","Mila Kunis, Kristen Bell, Kathryn Hahn, Christine Baranski","As their own mothers drop in unexpectedly, our three under-appreciated and over-burdened moms rebel against the challenges and expectations of the Super Bowl for mothers: Christmas.","English, Japanese","USA, China",1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMTUwNTA4MDMxNl5BMl5BanBnXkFtZTgwMjE4NjQ0MzI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '31%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",42,5.5,"31,397",tt6359956,movie,06 Feb 2018,"$72,080,547",STXfilms,http://badmomsxmas.com,True
244,Last Flag Flying,2017,R,03 Nov 2017,125 min,"Comedy, Drama, War",Richard Linklater,"Richard Linklater (screenplay by), Darryl Ponicsan (screenplay by), Darryl Ponicsan (based on the novel by)","Bryan Cranston, Laurence Fishburne, Steve Carell, J. Quinton Johnson","Thirty years after they served together in Vietnam, a former Navy Corpsman Larry ""Doc"" Shepherd re-unites with his old buddies, former Marines Sal Nealon and Reverend Richard Mueller, to bury his son, a young Marine killed in the Iraq War.",English,USA,2 wins & 7 nominations.,https://m.media-amazon.com/images/M/MV5BMjI3MDAxNTg1OF5BMl5BanBnXkFtZTgwMzMzMDM1MzI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,6.9,"17,879",tt6018306,movie,30 Jan 2018,"$411,864",Amazon Studios,http://www.lastflagflying.com/,True
245,My Friend Dahmer,2017,R,01 Jun 2018,107 min,"Biography, Drama, Horror",Marc Meyers,"Marc Meyers, John Backderf (based on the book My Friend Dahmer by)","Zachary Davis Brown, Lily Kozub, Ross Lynch, Vincent Kartheiser",A young Jeffrey Dahmer struggles to belong in high school.,English,USA,1 win & 3 nominations.,https://m.media-amazon.com/images/M/MV5BN2UxZDJlYjAtNGQ0OC00MWE4LTkzMjktMDAyNTg2ZTVkZjQ1XkEyXkFqcGdeQXVyMTc2MDc0Nw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68,6.3,"9,714",tt2291540,movie,05 Mar 2018,"$1,306,946",FilmRise,N/A,True
246,Daddy's Home Two,2017,PG-13,10 Nov 2017,100 min,Comedy,Sean Anders,"Sean Anders, John Morris, Brian Burns (based on characters created by)","Will Ferrell, Mark Wahlberg, Mel Gibson, John Lithgow","Having finally gotten used to each other's existence, Brad and Dusty must now deal with their intrusive fathers during the holidays.","English, Spanish",USA,1 win & 3 nominations.,https://m.media-amazon.com/images/M/MV5BNDA4Nzc1OTg2OV5BMl5BanBnXkFtZTgwODE3ODgwNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '30/100'}]",30,6.0,"46,114",tt5657846,movie,20 Feb 2018,"$102,934,995",Paramount Pictures,http://www.daddyshomemovie.com/,True
247,Pokémon the Movie: I Choose You!,2017,Not Rated,05 Nov 2017,98 min,"Animation, Action, Adventure, Family, Fantasy",Kunihiko Yuyama,"Takeshi Shudo (earlier screenplay), Satoshi Tajiri (concept), Shôji Yonemura (screenplay)","Unshô Ishizuka, Rica Matsumoto, Sarah Natochenny, Megumi Hayashibara",Ash Ketchum from Pallet Town is 10 years old today. This means he is now old enough to become a Pokémon Trainer. Ash dreams big about the adventures he will experience after receiving his first Pokémon from Professor Oak.,Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BM2U3NmI4YzItYmRiNi00M2UxLWExNTYtNDZkZmJlNzlmM2M3XkEyXkFqcGdeQXVyNDkzMjE0NDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}]",N/A,6.4,"3,634",tt6595896,movie,13 Feb 2018,N/A,N/A,N/A,True
248,The Man Who Invented Christmas,2017,PG,22 Nov 2017,104 min,"Biography, Comedy, Drama",Bharat Nalluri,"Susan Coyne, Les Standiford (based on ""The Man Who Invented Christmas"" by), Charles Dickens (inspired by ""A Christmas Carol"")","Dan Stevens, Mark Schrier, Patrick Joseph Byrnes, Miriam Margolyes","The journey that led to Charles Dickens' creation of ""A Christmas Carol,"" a timeless tale that would redefine Christmas.","English, Italian","Ireland, Canada",1 win.,https://m.media-amazon.com/images/M/MV5BZDRjZWZlNjAtYjM1ZS00ZjAyLWE4MmEtNWVmNzZiNTYzOThjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60,7.0,"8,981",tt6225520,movie,06 Mar 2018,"$5,652,908",Bleecker Street,https://bleeckerstreetmedia.com/themanwhoinventedchristmas,True
249,Mayhem,2017,UNRATED,10 Nov 2017,86 min,"Action, Comedy, Horror, Thriller",Joe Lynch,Matias Caruso,"Steven Yeun, Samara Weaving, Steven Brand, Caroline Chikezie",A virus spreads through an office complex causing white collar workers to act out their worst impulses.,English,USA,2 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BNTZjMjMzZTQtNWQ5Yi00YjhiLTk4YjEtZGNhYTUyNmQzYWViXkEyXkFqcGdeQXVyMzQwMTY2Nzk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,6.3,"11,052",tt4348012,movie,26 Dec 2017,N/A,RLJE Films,N/A,True
250,Paddington 2,2017,PG,12 Jan 2018,103 min,"Adventure, Comedy, Family, Fantasy",Paul King,"Paul King, Simon Farnaby, Michael Bond (""Paddington Bear"" created by), Jon Croker (additional material)","Michael Gambon, Imelda Staunton, Ben Whishaw, Madeleine Harris","Paddington, now happily settled with the Brown family and a popular member of the local community, picks up a series of odd jobs to buy the perfect present for his Aunt Lucy's 100th birthday, only for the gift to be stolen.",English,"UK, France, USA",Nominated for 3 BAFTA Film Awards. Another 3 wins & 7 nominations.,https://m.media-amazon.com/images/M/MV5BMmYwNWZlNzEtNjE4Zi00NzQ4LWI2YmUtOWZhNzZhZDYyNmVmXkEyXkFqcGdeQXVyNzYzODM3Mzg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Metacritic', 'Value': '88/100'}]",88,7.9,"43,142",tt4468740,movie,N/A,N/A,N/A,N/A,True
251,The Star,2017,PG,17 Nov 2017,86 min,"Animation, Adventure, Comedy, Family, Fantasy",Timothy Reckart,"Carlos Kotkin (screenplay by), Simon Moore (story by), Carlos Kotkin (story by)","Steven Yeun, Keegan-Michael Key, Aidy Bryant, Gina Rodriguez",A small but brave donkey and his animal friends become the unsung heroes of the first Christmas.,English,USA,Nominated for 1 Golden Globe. Another 1 win & 3 nominations.,https://m.media-amazon.com/images/M/MV5BMTU4MDQ4NTM2N15BMl5BanBnXkFtZTgwNDM1NTIzMzI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",42,6.1,"4,954",tt4587656,movie,20 Feb 2018,"$40,448,404",Sony Pictures Animation,http://www.thestarmovie.com/site/,True
252,Wonder,2017,PG,17 Nov 2017,113 min,"Drama, Family",Stephen Chbosky,"Stephen Chbosky (screenplay by), Steve Conrad (screenplay by), Jack Thorne (screenplay by), R.J. Palacio (based on the novel by)","Jacob Tremblay, Owen Wilson, Izabela Vidovic, Julia Roberts","Based on the New York Times bestseller, this movie tells the incredibly inspiring and heartwarming story of August Pullman, a boy with facial differences who enters the fifth grade, attending a mainstream elementary school for the first time.",English,"USA, Hong Kong",Nominated for 1 Oscar. Another 2 wins & 21 nominations.,https://m.media-amazon.com/images/M/MV5BYjFhOWY0OTgtNDkzMC00YWJkLTk1NGEtYWUxNjhmMmQ5ZjYyXkEyXkFqcGdeQXVyMjMxOTE0ODA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,8.0,"105,405",tt2543472,movie,13 Feb 2018,"$132,090,170",Lionsgate,http://www.wonder.movie,True
253,Cook Off!,2007,R,17 Nov 2017,98 min,Comedy,"Cathryn Michon, Guy Shalem","Cathryn Michon, Wendi McLendon-Covey, W. Bruce Cameron","Louie Anderson, Nick Rey Angelus, Diedrich Bader, Jordan Black","Amateur ""chefs"" from around the country compete for a million dollar prize in the ultimate food fight.",English,USA,1 win.,https://m.media-amazon.com/images/M/MV5BZjMzN2ZkNWItODg0Yy00NDQ1LWFjYzktNGNhMzI3MDIwZjlhXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.0/10'}]",N/A,4.0,698,tt0493407,movie,N/A,N/A,N/A,N/A,True
254,Mr. Roosevelt,2017,R,22 Nov 2017,90 min,Comedy,Noël Wells,Noël Wells,"Noël Wells, Nick Thune, Britt Lower, Daniella Pineda","After a loved one falls ill, 25 year old struggling comedian Emily Martin returns to her college town of Austin, Texas and must come to terms with her past while staying with her ex-boyfriend and his new girlfriend.",English,USA,5 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BZWJjMjdjMWYtMzJmZS00YTNkLTk0NzMtNjNjN2EwMzEyNjdiXkEyXkFqcGdeQXVyMjM4ODc5MzQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",73,6.2,"1,747",tt6212496,movie,N/A,N/A,Paladin Films,N/A,True
255,"Roman J. Israel, Esq.",2017,PG-13,22 Nov 2017,122 min,"Crime, Drama, Thriller",Dan Gilroy,Dan Gilroy,"Denzel Washington, Colin Farrell, Carmen Ejogo, Lynda Gravatt","Roman J. Israel, Esq., a driven, idealistic defense attorney, finds himself in a tumultuous series of events that lead to a crisis and the necessity for extreme action.","English, Spanish, Armenian","Canada, United Arab Emirates, USA",Nominated for 1 Oscar. Another 1 win & 7 nominations.,https://m.media-amazon.com/images/M/MV5BMjMyNjkxMTg2NV5BMl5BanBnXkFtZTgwNjkyNTk0MzI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,6.4,"22,152",tt6000478,movie,13 Feb 2018,"$11,887,893",Sony Pictures,http://www.romanisraelmovie.com/,True
256,Call Me by Your Name,2017,R,19 Jan 2018,132 min,"Drama, Romance",Luca Guadagnino,"James Ivory (screenplay by), André Aciman (based on the novel by)","Armie Hammer, Timothée Chalamet, Michael Stuhlbarg, Amira Casar","In 1980s Italy, a romance blossoms between a seventeen year-old student and the older man hired as his father's research assistant.","English, Italian, French, German, Hebrew","Italy, France, Brazil, USA, Netherlands, Germany, Thailand",Won 1 Oscar. Another 82 wins & 196 nominations.,https://m.media-amazon.com/images/M/MV5BNDk3NTEwNjc0MV5BMl5BanBnXkFtZTgwNzYxNTMwMzI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '93/100'}]",93,7.9,"143,182",tt5726616,movie,13 Mar 2018,N/A,Sony Pictures Classics,N/A,True
257,Pitch Perfect 3,2017,PG-13,22 Dec 2017,93 min,"Comedy, Music",Trish Sie,"Kay Cannon (screenplay by), Mike White (screenplay by), Kay Cannon (story by), Mickey Rapkin (based on the book by)","Anna Kendrick, Rebel Wilson, Brittany Snow, Anna Camp","Following their win at the world championship, the now separated Bellas reunite for one last singing competition at an overseas USO tour, but face a group who uses both instruments and voices.","English, Papiamento",USA,2 wins & 3 nominations.,https://m.media-amazon.com/images/M/MV5BMTU5NDI1MjkwMF5BMl5BanBnXkFtZTgwNjIxNTY2MzI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '31%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",40,5.8,"42,283",tt4765284,movie,20 Mar 2018,"$104,880,310",Universal Pictures,N/A,True
258,The Shape of Water,2017,R,22 Dec 2017,123 min,"Adventure, Drama, Fantasy, Romance, Thriller",Guillermo del Toro,"Guillermo del Toro (screenplay by), Vanessa Taylor (screenplay by), Guillermo del Toro (story by)","Sally Hawkins, Michael Shannon, Richard Jenkins, Octavia Spencer","At a top secret research facility in the 1960s, a lonely janitor forms a unique relationship with an amphibious creature that is being held in captivity.","English, American Sign Language, Russian, French",USA,Won 4 Oscars. Another 101 wins & 293 nominations.,https://m.media-amazon.com/images/M/MV5BNGNiNWQ5M2MtNGI0OC00MDA2LWI5NzEtMmZiYjVjMDEyOWYzXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '87/100'}]",87,7.3,"292,314",tt5580390,movie,13 Mar 2018,"$57,393,976",Fox Searchlight Pictures,https://www.facebook.com/theshapeofwater/,True
259,The Disaster Artist,2017,R,08 Dec 2017,104 min,"Biography, Comedy, Drama",James Franco,"Scott Neustadter (screenplay by), Michael H. Weber (screenplay by), Greg Sestero (based on the book ""The Disaster Artist: My Life Inside The Room,  the Greatest Bad Movie Ever Made"" by), Tom Bissell (based on the book ""The Disaster Artist: My Life Inside The Room,  the Greatest Bad Movie Ever Made"" by)","Dave Franco, James Franco, Seth Rogen, Ari Graynor","When Greg Sestero, an aspiring film actor, meets the weird and mysterious Tommy Wiseau in an acting class, they form a unique friendship and travel to Hollywood to make their dreams come true.",English,USA,Nominated for 1 Oscar. Another 25 wins & 71 nominations.,https://m.media-amazon.com/images/M/MV5BOGNkMzliMGMtMDI5Ni00OTZkLTgyMTYtNzk5ZTY1NjVhYjVmXkEyXkFqcGdeQXVyNTAzMTY4MDA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76,7.4,"106,504",tt3521126,movie,13 Mar 2018,N/A,A24,http://disasterartist.movie/,True
260,Jumanji: Welcome to the Jungle,2017,PG-13,20 Dec 2017,119 min,"Action, Adventure, Comedy, Fantasy",Jake Kasdan,"Chris McKenna (screenplay by), Erik Sommers (screenplay by), Scott Rosenberg (screenplay by), Jeff Pinkner (screenplay by), Chris McKenna (screen story by), Chris Van Allsburg (based on the book ""Jumanji"" by), Greg Taylor (based on the film ""Jumanji"" screen story by), Jim Strain (based on the film ""Jumanji"" screen story by), Chris Van Allsburg (based on the film ""Jumanji"" screen story by), Jonathan Hensleigh (based on the film ""Jumanji"" screenplay by), Greg Taylor (based on the film ""Jumanji"" screenplay by), Jim Strain (based on the film ""Jumanji"" screenplay by)","Dwayne Johnson, Kevin Hart, Jack Black, Karen Gillan","Four teenagers are sucked into a magical video game, and the only way they can escape is to work together to finish the game.",English,USA,2 wins & 3 nominations.,https://m.media-amazon.com/images/M/MV5BODQ0NDhjYWItYTMxZi00NTk2LWIzNDEtOWZiYWYxZjc2MTgxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,7.0,"230,143",tt2283362,movie,20 Mar 2018,"$393,201,353",Columbia Pictures,http://www.jumanjimovie.com/,True
261,The Greatest Showman,2017,PG,20 Dec 2017,105 min,"Biography, Drama, Musical",Michael Gracey,"Jenny Bicks (screenplay by), Bill Condon (screenplay by), Jenny Bicks (story by)","Hugh Jackman, Michelle Williams, Zac Efron, Zendaya",Celebrates the birth of show business and tells of a visionary who rose from nothing to create a spectacle that became a worldwide sensation.,English,USA,Nominated for 1 Oscar. Another 7 wins & 19 nominations.,https://m.media-amazon.com/images/M/MV5BMjI1NDYzNzY2Ml5BMl5BanBnXkFtZTgwODQwODczNTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48,7.6,"188,301",tt1485796,movie,10 Apr 2018,"$164,616,443",20th Century Fox,http://www.foxmovies.com/movies/the-greatest-showman,True
262,Just Getting Started,2017,PG-13,08 Dec 2017,91 min,"Action, Comedy",Ron Shelton,Ron Shelton,"Morgan Freeman, Tommy Lee Jones, Rene Russo, Joe Pantoliano","A two-hander action comedy in the vein of Midnight Run (1988), about an ex-F.B.I. Agent (Tommy Lee Jones) and an ex-mob lawyer in the Witness Protection Program (Morgan Freeman) having to put aside their petty rivalry on the golf course to fend off a mob hit.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMzk0NDdjNWEtMDVkMC00ODdiLTgyMmYtOWM0ZDRjOTU4MjJlXkEyXkFqcGdeQXVyNjM2MDMxMDk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '5%'}, {'Source': 'Metacritic', 'Value': '21/100'}]",21,4.3,"4,466",tt5721088,movie,27 Feb 2018,N/A,Broad Green Pictures,http://www.justgettingstartedmovie.com/,True
263,Star Wars: The Last Jedi,2008,N/A,16 Sep 2008,3 min,"Short, Action, Fantasy, Sci-Fi",N/A,N/A,Taylor Clark,Two kids fight with light sabers around the house.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BYTg3N2VkZGEtNjkwYi00ZWVlLWE1YmYtOTZiM2ZiZDY4NTE1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.3/10'}]",N/A,8.3,87,tt3486354,movie,N/A,N/A,N/A,N/A,True
264,Ferdinand,2017,PG,15 Dec 2017,108 min,"Animation, Adventure, Comedy, Family, Fantasy",Carlos Saldanha,"Robert L. Baird (screenplay by), Tim Federle (screenplay by), Brad Copeland (screenplay by), Ron Burch (screen story by), David Kidd (screen story by), Don Rhymer (screen story by), Munro Leaf (based upon the book ""The Story of Ferdinand"" by), Robert Lawson (based upon the book ""The Story of Ferdinand"" by: illustrations)","Jack Gore, Jet Jurgensmeyer, Nile Diaz, Colin H. Murphy","After Ferdinand, a bull with a big heart, is mistaken for a dangerous beast, he is captured and torn from his home. Determined to return to his family, he rallies a misfit team on the ultimate adventure.","English, Spanish, German",USA,Nominated for 1 Oscar. Another 2 wins & 15 nominations.,https://m.media-amazon.com/images/M/MV5BOTIwMDI0NjQ4OF5BMl5BanBnXkFtZTgwNjU0MzAyNDM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,6.7,"37,918",tt3411444,movie,13 Mar 2018,"$70,466,891",Blue Sky Studio/20th Century Fox,https://www.foxmovies.com/movies/ferdinand,True
265,Phantom Thread,2017,R,19 Jan 2018,130 min,"Drama, Romance",Paul Thomas Anderson,Paul Thomas Anderson,"Vicky Krieps, Daniel Day-Lewis, Lesley Manville, Julie Vollono","Set in 1950s London, Reynolds Woodcock is a renowned dressmaker whose fastidious life is disrupted by a young, strong-willed woman, Alma, who becomes his muse and lover.","English, French","USA, UK",Won 1 Oscar. Another 46 wins & 93 nominations.,https://m.media-amazon.com/images/M/MV5BMWJkNzBkM2UtYWFlMC00NmEwLTgxOGUtMjVmMzYyZjgyMmEzXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '90/100'}]",90,7.5,"79,989",tt5776858,movie,10 Apr 2018,"$947,190",Focus Features,http://www.focusfeatures.com/phantom-thread,True
266,The Post,2017,PG-13,12 Jan 2018,116 min,"Biography, Drama, History, Thriller",Steven Spielberg,"Liz Hannah, Josh Singer","Meryl Streep, Tom Hanks, Sarah Paulson, Bob Odenkirk",A cover-up that spanned four U.S. Presidents pushed the country's first female newspaper publisher and a hard-driving editor to join an unprecedented battle between the press and the government.,English,"USA, UK",Nominated for 2 Oscars. Another 16 wins & 97 nominations.,https://m.media-amazon.com/images/M/MV5BMjQyMjEwOTIwNV5BMl5BanBnXkFtZTgwOTkzNTMxNDM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",83,7.2,"101,753",tt6294822,movie,17 Apr 2018,"$80,369,969",20th Century Fox,https://www.foxmovies.com/movies/the-post,True
