,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response
345,Scouts Guide to the Zombie Apocalypse,2015,R,30 Oct 2015,93 min,"Action, Comedy, Horror",Christopher Landon,"Carrie Lee Wilson (screenplay), Emi Mochizuki (screenplay), Christopher Landon (screenplay), Lona Williams (story), Carrie Lee Wilson (story), Emi Mochizuki (story)","Tye Sheridan, Logan Miller, Joey Morgan, Sarah Dumont","Three scouts, on the eve of their last camp-out, discover the true meaning of friendship when they attempt to save their town from a zombie outbreak.",English,USA,5 nominations.,https://m.media-amazon.com/images/M/MV5BMTY4NjczNjE4OV5BMl5BanBnXkFtZTgwODk0MjQ5NjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '32/100'}]",32,6.3,"39,727",tt1727776,movie,05 Jan 2016,"$3,931,256",Broken Road Productions,http://www.scoutsandzombiesmovie.com/,True
346,The Peanuts Movie,2015,G,06 Nov 2015,88 min,"Animation, Comedy, Drama, Family",Steve Martino,"Craig Schulz (screenplay by), Bryan Schulz (screenplay by), Cornelius Uliano (screenplay by), Charles M. Schulz (based upon the comic strip by)","Trombone Shorty, Rebecca Bloom, Anastasia Bredikhina, Francesca Capaldi","Snoopy embarks upon his greatest mission as he and his team take to the skies to pursue their archnemesis, while his best pal Charlie Brown begins his own epic quest back home to win the love of his life.",English,USA,Nominated for 1 Golden Globe. Another 1 win & 45 nominations.,https://m.media-amazon.com/images/M/MV5BNTE5NzMxNzkwNl5BMl5BanBnXkFtZTgwOTQ0Nzk5NzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67,7.1,"38,615",tt2452042,movie,08 Mar 2016,"$106,132,048",20th Century Fox,http://www.peanutsmovie.com,True
347,The Hunger Games: Mockingjay - Part 2,2015,PG-13,20 Nov 2015,137 min,"Action, Adventure, Sci-Fi, Thriller",Francis Lawrence,"Peter Craig (screenplay), Danny Strong (screenplay), Suzanne Collins (adaptation), Suzanne Collins (novel)","Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth, Woody Harrelson",Katniss and a team of rebels from District 13 prepare for the final battle that will decide the future of Panem.,English,"Germany, USA",17 wins & 34 nominations.,https://m.media-amazon.com/images/M/MV5BNjQzNDI2NTU1Ml5BMl5BanBnXkFtZTgwNTAyMDQ5NjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,6.6,"244,429",tt1951266,movie,22 Mar 2016,"$254,641,329",Lionsgate Films,http://www.thehungergames.movie/,True
348,Love the Coopers,2015,PG-13,13 Nov 2015,107 min,"Comedy, Fantasy, Romance",Jessie Nelson,Steven Rogers (screenplay),"Steve Martin, Diane Keaton, John Goodman, Ed Helms",The intertwined stories of four generations of Coopers unfold right before the annual family reunion on Christmas Eve.,English,USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BMjE4NTkyODk4NF5BMl5BanBnXkFtZTgwNjY0NzkxNzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '19%'}, {'Source': 'Metacritic', 'Value': '31/100'}]",31,5.8,"17,749",tt2279339,movie,09 Feb 2016,N/A,Groundswell,https://www.facebook.com/LoveTheCoopers,True
349,By the Sea,2015,R,09 Dec 2015,122 min,"Drama, Romance",Angelina Jolie,Angelina Jolie,"Brad Pitt, Angelina Jolie, Mélanie Laurent, Melvil Poupaud",A couple tries to repair their marriage while staying at a hotel in France.,"English, French, Ukrainian","France, Malta, USA",1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMTUyNDU2MDMxM15BMl5BanBnXkFtZTgwMzAzMTk1NjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44,5.3,"15,673",tt3707106,movie,05 Jul 2016,"$319,968",Universal Pictures,http://www.bytheseamovie.net,True
350,The Good Dinosaur,2015,PG,25 Nov 2015,93 min,"Animation, Adventure, Comedy, Drama, Family, Fantasy",Peter Sohn,"Bob Peterson (original concept & development by), Peter Sohn (story by), Erik Benson (story by), Meg LeFauve (story by), Kelsey Mann (story by), Bob Peterson (story by), Meg LeFauve (screenplay by), Peter Hedges (additional screenplay material by), Adrian Molina (additional screenplay material by)","Jeffrey Wright, Frances McDormand, Maleah Nipay-Padilla, Ryan Teeple","In a world where dinosaurs and humans live side-by-side, an Apatosaurus named Arlo makes an unlikely human friend.",English,USA,Nominated for 1 Golden Globe. Another 7 wins & 39 nominations.,https://m.media-amazon.com/images/M/MV5BMTc5MTg2NjQ4MV5BMl5BanBnXkFtZTgwNzcxOTY5NjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,6.7,"89,969",tt1979388,movie,23 Feb 2016,"$123,087,120",Disney/Pixar,http://movies.disney.com/the-good-dinosaur,True
351,Vedalam,2015,Not Rated,13 Nov 2015,148 min,"Action, Drama",Siva,Siva,"Ajith Kumar, Shruti Haasan, Lakshmi Menon, Soori","Ganesh clashes with a trio of criminal brothers when he tips off the police about them. When they try to seek revenge, they realize he has a score to settle with them too.",Tamil,India,N/A,https://m.media-amazon.com/images/M/MV5BMzA1MDZhNDAtYWI4ZC00N2IzLWIzOTgtNmYzM2U5ZWFhZDFlXkEyXkFqcGdeQXVyOTA0NTIzNzU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]",N/A,6.3,"5,087",tt5178278,movie,N/A,N/A,N/A,N/A,True
352,Prem Ratan Dhan Payo,2015,Not Rated,12 Nov 2015,164 min,"Action, Drama, Family, Musical, Romance",Sooraj R. Barjatya,"Sooraj R. Barjatya (story and screenplay), Aash Karan Atal (dialogue)","Salman Khan, Sonam Kapoor, Neil Nitin Mukesh, Deepak Dobriyal","While recovering from an assassination attempt four days before his coronation, a stern prince is replaced by a romantic lookalike.","Hindi, Tamil, English, French",India,2 wins.,https://m.media-amazon.com/images/M/MV5BYzY0NWEzYTctNzg5Yi00OTM0LTlkMGMtYWE1MTYyZjdjNWFjXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '45%'}]",N/A,4.6,"15,569",tt3595298,movie,N/A,"$3,725,383",Rajshri Productions,N/A,True
353,Entertainment,2014,Not Rated,08 Aug 2014,140 min,"Action, Comedy","Sajid, Farhad Samji","Sajid (screenplay and dialogue), Farhad Samji (screenplay and dialogue), K. Subhash (story)","Akshay Kumar, Tamannaah Bhatia, Johnny Lever, Prakash Raj","Akhil, an underdog and a failure, comes to know that his real father is a rich diamond merchant who has just passed away. When he goes to retrieve his wealth, he learns that a dog has inherited it.",Hindi,India,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BNjg0MDMzY2YtYWFjMS00MGRiLTkzNzQtNWIzMmRlYjM0ODUxXkEyXkFqcGdeQXVyMzYxOTQ3MDg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}]",N/A,4.7,"6,571",tt2978626,movie,N/A,N/A,N/A,N/A,True
354,James White,2015,R,13 Nov 2015,85 min,Drama,Josh Mond,Josh Mond,"Christopher Abbott, Cynthia Nixon, Kid Cudi, Makenzie Leigh","James, a twenty-something New Yorker, struggles to take control of his self-destructive behavior in the face of momentous family challenges.",English,USA,9 wins & 30 nominations.,https://m.media-amazon.com/images/M/MV5BMjE4MzU2NjEwN15BMl5BanBnXkFtZTgwNDQyMDE3NjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",83,7.1,"4,993",tt4288636,movie,22 Mar 2016,"$101,368",The Film Arcade,http://www.facebook.com/JamesWhiteMovie.,True
355,My All-American,2015,PG,13 Nov 2015,118 min,"Biography, Drama, Sport",Angelo Pizzo,"Angelo Pizzo, Jim Dent (book)","Aaron Eckhart, Finn Wittrock, Rett Terrell, Michael Reilly Burke","Freddie Steinmark, an underdog on the gridiron, faces the toughest challenge of his life after leading his team to a championship season.",English,USA,1 win.,https://m.media-amazon.com/images/M/MV5BMTU3ODA0MjI0Ml5BMl5BanBnXkFtZTgwNTUwNDQxNjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '32%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",34,7.2,"4,876",tt3719896,movie,23 Feb 2016,"$1,365,000",Aviron,http://myallamericanmovie.tumblr.com/#all,True
356,Carol,2015,R,15 Jan 2016,118 min,"Drama, Romance",Todd Haynes,"Phyllis Nagy (screenplay), Patricia Highsmith (novel)","Cate Blanchett, Rooney Mara, Kyle Chandler, Sarah Paulson",An aspiring photographer develops an intimate relationship with an older woman in 1950s New York.,English,"UK, USA",Nominated for 6 Oscars. Another 75 wins & 238 nominations.,https://m.media-amazon.com/images/M/MV5BMTczNTQ4OTEyNV5BMl5BanBnXkFtZTgwNDgyMDI3NjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '95/100'}]",95,7.2,"98,203",tt2402927,movie,15 Mar 2016,"$8,518,148",The Weinstein Company,https://www.facebook.com/weinsteinco,True
357,Criminal Activities,2015,Not Rated,20 Nov 2015,94 min,"Crime, Drama, Thriller",Jackie Earle Haley,Robert Lowell,"Michael Pitt, Dan Stevens, Christopher Abbott, Rob Brown",Four young men make a risky investment together that puts them in trouble with the mob.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMzkyNjk4MDY0MV5BMl5BanBnXkFtZTgwNDI5MTQxNzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",51,5.8,"7,645",tt3687310,movie,16 Feb 2016,N/A,N/A,N/A,True
358,#Horror,2015,Not Rated,20 Nov 2015,101 min,"Crime, Drama, Horror, Mystery, Thriller",Tara Subkoff,Tara Subkoff,"Emma Adler, Jessica Blank, Ted Christensen, Annabelle Dexter-Jones",Six preadolescent girls face a night of terror when the compulsive addiction of an online social media game turns a moment of cyber bullying into a night of insanity.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMjM5ODg2NjU2Nl5BMl5BanBnXkFtZTgwMTY0NTIwMDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '3.0/10'}, {'Source': 'Metacritic', 'Value': '42/100'}]",42,3.0,"3,021",tt3526286,movie,N/A,N/A,N/A,N/A,True
359,Kingdom of Shadows,1998,NOT RATED,N/A,70 min,"Documentary, Horror",Bret Wood,Bret Wood,Rod Steiger,"Explores the sources of our fears and reveals the birth of the frightful conventions from which the modern-day horror movie has evolved, including the menacing shadows of the German Expressionists.",English,USA,N/A,https://ia.media-imdb.com/images/M/MV5BMjE4Mzg3NTI1MV5BMl5BanBnXkFtZTgwNzc3OTk1MDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]",N/A,6.4,96,tt0329265,movie,06 Oct 1998,N/A,N/A,N/A,True
360,Mediterranea,2015,N/A,20 Nov 2015,107 min,Drama,Jonas Carpignano,Jonas Carpignano,"Koudous Seihon, Alassane Sy, Adam Gnegne, Mary Elizabeth Innocence","Two men make the dangerous journey from Africa to Italy for a better life, but then face hostility and violence in this shocking look at the life-and-death struggle of refugees.","French, Italian, English, Arabic","Italy, France, USA, Germany, Qatar",15 wins & 12 nominations.,https://m.media-amazon.com/images/M/MV5BNzE5MTk2NzM1Ml5BMl5BanBnXkFtZTgwODYzMTgyNzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",77,6.5,"1,190",tt3486542,movie,29 Mar 2016,N/A,N/A,N/A,True
361,The Night Before,2015,R,20 Nov 2015,101 min,"Adventure, Comedy, Fantasy",Jonathan Levine,"Jonathan Levine (screenplay), Kyle Hunter (screenplay), Ariel Shaffir (screenplay), Evan Goldberg (screenplay), Jonathan Levine (story)","Joseph Gordon-Levitt, Seth Rogen, Anthony Mackie, Jillian Bell","On Christmas eve, three lifelong friends spend the night in New York City looking for the Holy Grail of Christmas parties.",English,USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BMTkyNDY1ODQwNV5BMl5BanBnXkFtZTgwNzA2MjUwNzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,6.4,"57,350",tt3530002,movie,01 Mar 2016,"$31,315,980",Sony Films,http://www.sonypictures.com/movies/thenightbefore/,True
362,Secret in Their Eyes,2015,PG-13,20 Nov 2015,111 min,"Crime, Drama, Mystery, Thriller",Billy Ray,"Billy Ray (screenplay), Juan José Campanella (film ""El secreto de sus ojos""), Eduardo Sacheri (film ""El secreto de sus ojos"")","Chiwetel Ejiofor, Nicole Kidman, Julia Roberts, Dean Norris","A tight-knit team of rising investigators, along with their supervisor, is suddenly torn apart when they discover that one of their own teenage daughters has been brutally murdered.",English,"USA, UK, Spain, South Korea",1 win & 3 nominations.,https://m.media-amazon.com/images/M/MV5BMjE0ODU1NDE0Ml5BMl5BanBnXkFtZTgwNzc4Njc3NjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '39%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45,6.3,"36,551",tt1741273,movie,23 Feb 2016,N/A,STX Entertainment,http://secretintheireyes.movie,True
363,Creed,2015,PG-13,25 Nov 2015,133 min,"Drama, Sport",Ryan Coogler,"Ryan Coogler (screenplay by), Aaron Covington (screenplay by), Ryan Coogler (story by), Sylvester Stallone (based on characters created by)","Michael B. Jordan, Sylvester Stallone, Tessa Thompson, Phylicia Rashad","The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed.","English, Spanish",USA,Nominated for 1 Oscar. Another 46 wins & 61 nominations.,https://m.media-amazon.com/images/M/MV5BODg5NDM1MDI4NF5BMl5BanBnXkFtZTgwMzg0MzQxNzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '82/100'}]",82,7.6,"217,107",tt3076658,movie,01 Mar 2016,"$81,157,671",Warner Bros.,http://creedthemovie.com/,True
364,Victor Frankenstein,2015,PG-13,25 Nov 2015,110 min,"Drama, Horror, Sci-Fi, Thriller",Paul McGuigan,"Max Landis (screenplay), Max Landis (screen story), Mary Shelley (novel)","Daniel Radcliffe, Jessica Brown Findlay, Bronson Webb, James McAvoy","Told from Igor's perspective, we see the troubled young assistant's dark origins, his redemptive friendship with the young medical student Viktor Von Frankenstein, and become eyewitnesses to the emergence of how Frankenstein became the man - and the legend - we know today.",English,"UK, Canada, USA",4 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BODA5MDc2NDI5OF5BMl5BanBnXkFtZTgwNDYzMTA2NjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",36,6.0,"46,393",tt1976009,movie,23 Feb 2016,N/A,Eclectic Pictures,N/A,True
365,The American Dream,2010,N/A,N/A,30 min,"Animation, Short","Tad Lumpkin, Harold Uhl","Tad Lumpkin, Harold Uhl","Jess Harnell, D.C. Douglas","An Entertaining but hard hitting look at how the problems we have today are nothing new,and why leaders throughout our history have warned us and fought against the current type of financial system we have in America Today.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BZTNlYTliODQtMjY1OS00YWRmLWIyNWMtNDA0ZTRiMTNmYWE3XkEyXkFqcGdeQXVyMjMxMjkyMDU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}]",N/A,8.2,319,tt1779492,movie,N/A,N/A,N/A,N/A,True
366,Killing Them Safely,2015,Unrated,27 Nov 2015,100 min,"Documentary, Drama",Nick Berardini,Nick Berardini (story),"Rick Smith, Tom Smith","In the early 2000s, two brothers found tremendous success when their company began selling a device that has been called 'the biggest revolution in law enforcement since the radio.' But as ...",English,"Canada, USA",2 nominations.,https://m.media-amazon.com/images/M/MV5BMTc5NzQ2NTIxMF5BMl5BanBnXkFtZTgwMjU4NjExNzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",70,6.7,467,tt4498460,movie,29 Mar 2016,N/A,Zipper Bros. Films,N/A,True
367,Christmas Eve,2015,PG,04 Dec 2015,95 min,Comedy,Mitch Davis,"Mitch Davis, Tyler McKellar","Patrick Stewart, Gary Cole, Roxy Cook, James Roday","Hilarity, romance, and transcendence prevail after a power outage traps six different groups of New Yorkers inside elevators on Christmas Eve.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTY0MjEyMzQ1Nl5BMl5BanBnXkFtZTgwMTEwMjkxNzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '0%'}, {'Source': 'Metacritic', 'Value': '24/100'}]",24,5.1,"2,067",tt3703148,movie,01 Nov 2016,"$81,992",Unstuck,http://www.thechristmasevemovie.com/,True
368,Every Thing Will Be Fine,2015,Not Rated,02 Apr 2015,118 min,Drama,Wim Wenders,Bjørn Olaf Johannessen,"James Franco, Peter Miller, Gilbert Wahiakeron, Claude Chamberlain","One day, driving aimlessly around the outskirts of town after a trivial domestic quarrel, a writer named Tomas accidentally hits and kills a child. Will he be able to move on?",English,"Germany, Canada, France, Sweden, Norway",1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BNzQ2OTg1MTYwOF5BMl5BanBnXkFtZTgwMTY3MDA2NjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '32/100'}]",32,5.5,"5,372",tt1707380,movie,07 Jun 2016,N/A,Neue Road Movies,N/A,True
369,Hitchcock/Truffaut,2015,PG-13,31 Mar 2016,79 min,Documentary,Kent Jones,"Kent Jones, Serge Toubiana","Mathieu Amalric, Bob Balaban, Wes Anderson, James Gray","Filmmakers discuss how Francois Truffaut's 1966 book ""Cinema According to Hitchcock"" influenced their work.","English, French, Japanese","France, USA",1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMTU1MDcxODk2OV5BMl5BanBnXkFtZTgwNzA5Nzc2NTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",79,7.4,"4,682",tt3748512,movie,30 Dec 2016,"$304,899",Cohen Media Group LLC,N/A,True
370,Krampus,2015,PG-13,04 Dec 2015,98 min,"Comedy, Fantasy, Horror",Michael Dougherty,"Todd Casey, Michael Dougherty, Zach Shields","Emjay Anthony, Adam Scott, Toni Collette, Stefania LaVie Owen",A boy who has a bad Christmas ends up accidentally summoning a festive demon to his family home.,"English, German",USA,4 wins & 14 nominations.,https://m.media-amazon.com/images/M/MV5BMjk0MjMzMTI3NV5BMl5BanBnXkFtZTgwODEyODkxNzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49,6.2,"54,696",tt3850590,movie,26 Apr 2016,N/A,Universal Pictures,http://www.krampusthefilm.com/,True
371,The Letters,2014,PG,04 Dec 2015,114 min,Drama,William Riead,William Riead,"Juliet Stevenson, Max von Sydow, Rutger Hauer, Priya Darshini","A drama that explores the life of Mother Teresa through letters she wrote to her longtime friend and spiritual advisor, Father Celeste van Exem over a nearly 50-year period.",English,USA,1 win.,https://m.media-amazon.com/images/M/MV5BMTYyMzg0Njg5MV5BMl5BanBnXkFtZTgwOTQ3MTkwNjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '25/100'}]",25,6.1,848,tt1445208,movie,22 Mar 2016,"$1,053,288",Freestyle Releasing,http://thelettersmovie.com/index.html,True
